,Class,Cap Shape,Cap Surface,Cap Color,Bruises,Odor,Gill Attachment,Gill Spacing,Gill Size,Gill Color,Stalk Shape,Stalk Root,Stalk Surface Above Ring,Stalk Surface Below Ring,Stalk Color Above Ring,Stalk Color Below Ring,Veil Type,Veil Color,Ring Number,Ring Type,Spore Print Color,Population,Habitat,Edible
4238,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4239,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods,False
4240,poisonous,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves,False
4241,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves,False
4242,poisonous,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4243,poisonous,flat,scaly,brown,True,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,partial,white,1,pendant,black,several,grasses,False
4244,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,paths,False
4245,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,paths,False
4246,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,woods,False
4247,poisonous,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4248,poisonous,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,woods,False
4249,poisonous,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,leaves,False
4250,poisonous,knobbed,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,leaves,False
4251,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths,False
4252,poisonous,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4253,poisonous,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4254,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4255,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths,False
4256,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,leaves,False
4257,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths,False
4258,poisonous,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves,False
4259,poisonous,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,leaves,False
4260,poisonous,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4261,poisonous,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4262,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths,False
4263,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,woods,False
4264,poisonous,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,leaves,False
4265,poisonous,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,leaves,False
4266,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths,False
4267,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,paths,False
4268,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4269,poisonous,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,leaves,False
4270,poisonous,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,paths,False
4271,poisonous,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,paths,False
4272,poisonous,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves,False
4273,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,paths,False
4274,poisonous,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,paths,False
4275,poisonous,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,paths,False
4276,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves,False
4277,poisonous,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves,False
4278,poisonous,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,paths,False
4279,poisonous,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,leaves,False
4280,poisonous,knobbed,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,woods,False
4281,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,paths,False
4282,poisonous,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,woods,False
4283,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves,False
4284,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,leaves,False
4285,poisonous,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4286,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,woods,False
4287,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,leaves,False
4288,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,woods,False
4289,poisonous,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4290,poisonous,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4291,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4292,poisonous,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,woods,False
4293,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves,False
4294,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4295,poisonous,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods,False
4296,poisonous,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4297,poisonous,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods,False
4298,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4299,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,paths,False
4300,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods,False
4301,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves,False
4302,poisonous,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,paths,False
4303,poisonous,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,paths,False
4304,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4305,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,woods,False
4306,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,woods,False
4307,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,woods,False
4308,poisonous,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,woods,False
4309,poisonous,convex,fibrous,pink,False,creosote,free,close,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,partial,white,1,pendant,brown,several,woods,False
4310,poisonous,knobbed,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths,False
4311,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,woods,False
4312,poisonous,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,paths,False
4313,poisonous,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,paths,False
4314,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,woods,False
4315,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves,False
4316,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves,False
4317,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,paths,False
4318,poisonous,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,paths,False
4319,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,paths,False
4320,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,paths,False
4321,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,paths,False
4322,poisonous,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4323,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4324,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,woods,False
4325,poisonous,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4326,poisonous,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,paths,False
4327,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,leaves,False
4328,poisonous,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,leaves,False
4329,poisonous,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4330,poisonous,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths,False
4331,poisonous,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,paths,False
4332,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,woods,False
4333,poisonous,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4334,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,woods,False
4335,poisonous,knobbed,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths,False
4336,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,leaves,False
4337,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,woods,False
4338,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4339,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,paths,False
4340,poisonous,knobbed,scaly,cinnamon,False,musty,attached,close,broad,white,enlarging,club,silky,scaly,cinnamon,cinnamon,partial,white,0,none,white,clustered,woods,False
4341,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4342,poisonous,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods,False
4343,poisonous,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves,False
4344,poisonous,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,woods,False
4345,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,woods,False
4346,poisonous,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths,False
4347,poisonous,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4348,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths,False
4349,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,leaves,False
4350,poisonous,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves,False
4351,poisonous,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4352,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,paths,False
4353,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4354,poisonous,knobbed,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,woods,False
4355,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4356,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4357,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4358,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,leaves,False
4359,poisonous,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths,False
4360,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths,False
4361,poisonous,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods,False
4362,poisonous,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,paths,False
4363,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,leaves,False
4364,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,leaves,False
4365,poisonous,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4366,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4367,poisonous,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4368,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,leaves,False
4369,poisonous,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths,False
4370,poisonous,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4371,poisonous,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,paths,False
4372,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,woods,False
4373,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,woods,False
4374,poisonous,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4375,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods,False
4376,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves,False
4377,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4378,poisonous,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths,False
4379,poisonous,knobbed,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4380,poisonous,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths,False
4381,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4382,poisonous,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,leaves,False
4383,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,paths,False
4384,poisonous,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,leaves,False
4385,poisonous,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,woods,False
4386,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4387,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,woods,False
4388,poisonous,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,woods,False
4389,poisonous,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,leaves,False
4390,poisonous,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods,False
4391,poisonous,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,leaves,False
4392,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,woods,False
4393,poisonous,knobbed,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4394,poisonous,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods,False
4395,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,leaves,False
4396,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,woods,False
4397,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,leaves,False
4398,poisonous,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths,False
4399,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4400,poisonous,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves,False
4401,poisonous,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4402,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,paths,False
4403,poisonous,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4404,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths,False
4405,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods,False
4406,poisonous,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,leaves,False
4407,poisonous,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,paths,False
4408,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves,False
4409,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,woods,False
4410,poisonous,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,woods,False
4411,poisonous,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves,False
4412,poisonous,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,woods,False
4413,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,leaves,False
4414,poisonous,convex,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,leaves,False
4415,poisonous,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,paths,False
4416,poisonous,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,paths,False
4417,poisonous,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods,False
4418,poisonous,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,paths,False
4419,poisonous,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4420,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,leaves,False
4421,poisonous,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,leaves,False
4422,poisonous,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,woods,False
4423,poisonous,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,paths,False
4424,poisonous,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves,False
4425,poisonous,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths,False
4426,poisonous,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves,False
